symbol,company_name,exchange,sector,type,yahoo_symbol,isin
SCHAEFFLER,Schaeffler India Limited,NSE,Equity,STOCK,SCHAEFFLER.NS,INE513A01022
SCHAND,S Chand And Company Limited,NSE,Equity,STOCK,SCHAND.NS,INE807K01035
SCI,Shipping Corporation Of India Limited,NSE,Equity,STOCK,SCI.NS,INE109A01011
SCILAL,Shipping Corporation of India Land and Assets Limited,NSE,Equity,STOCK,SCILAL.NS,INE0PB301013
SCODATUBES,Scoda Tubes Limited,NSE,Equity,STOCK,SCODATUBES.NS,INE090501011
SDBL,Som Distilleries & Breweries Limited,NSE,Equity,STOCK,SDBL.NS,INE480C01038
SEAMECLTD,Seamec Limited,NSE,Equity,STOCK,SEAMECLTD.NS,INE497B01018
SEDEMAC,SEDEMAC Mechatronics Limited,NSE,Equity,STOCK,SEDEMAC.NS,INE00XB01019
SEIL,Shanti Educational Initiatives Limited,NSE,Equity,STOCK,SEIL.NS,INE440T01028
SELMC,SEL Manufacturing Company Limited,NSE,Equity,STOCK,SELMC.NS,INE105I01020
SEMAC,Semac Construction Limited,NSE,Equity,STOCK,SEMAC.NS,INE617A01013
SENCO,Senco Gold Limited,NSE,Equity,STOCK,SENCO.NS,INE602W01027
SENORES,Senores Pharmaceuticals Limited,NSE,Equity,STOCK,SENORES.NS,INE0RB801010
SEPC,SEPC Limited,NSE,Equity,STOCK,SEPC.NS,INE964H01014
SERVOTECH,Servotech Renewable Power System Limited,NSE,Equity,STOCK,SERVOTECH.NS,INE782X01033
SESHAPAPER,Seshasayee Paper and Boards Limited,NSE,Equity,STOCK,SESHAPAPER.NS,INE630A01024
SETL,Standard Engineering Technology Limited,NSE,Equity,STOCK,SETL.NS,INE0M4D01010
SFL,Sheela Foam Limited,NSE,Equity,STOCK,SFL.NS,INE916U01025
SGFIN,SG Finserve Limited,NSE,Equity,STOCK,SGFIN.NS,INE618R01015
SGIL,Synergy Green Industries Limited,NSE,Equity,STOCK,SGIL.NS,INE00QT01015
SGL,STL Global Limited,NSE,Equity,STOCK,SGL.NS,INE353H01010
SGMART,SG Mart Limited,NSE,Equity,STOCK,SGMART.NS,INE385F01024
SHADOWFAX,Shadowfax Technologies Limited,NSE,Equity,STOCK,SHADOWFAX.NS,INE12UN01015
SHAH,Shah Metacorp Limited,NSE,Equity,STOCK,SHAH.NS,INE482J01021
SHAHALLOYS,Shah Alloys Limited,NSE,Equity,STOCK,SHAHALLOYS.NS,INE640C01011
SHAILY,Shaily Engineering Plastics Limited,NSE,Equity,STOCK,SHAILY.NS,INE151G01028
SHAKTIPUMP,Shakti Pumps (India) Limited,NSE,Equity,STOCK,SHAKTIPUMP.NS,INE908D01010
SHALBY,Shalby Limited,NSE,Equity,STOCK,SHALBY.NS,INE597J01018
SHALPAINTS,Shalimar Paints Limited,NSE,Equity,STOCK,SHALPAINTS.NS,INE849C01026
SHANTI,Shanti Overseas (India) Limited,NSE,Equity,STOCK,SHANTI.NS,INE933X01016
SHANTIGEAR,Shanthi Gears Limited,NSE,Equity,STOCK,SHANTIGEAR.NS,INE631A01022
SHANTIGOLD,Shanti Gold International Limited,NSE,Equity,STOCK,SHANTIGOLD.NS,INE06ZD01017
SHARDACROP,Sharda Cropchem Limited,NSE,Equity,STOCK,SHARDACROP.NS,INE221J01015
SHARDAMOTR,Sharda Motor Industries Limited,NSE,Equity,STOCK,SHARDAMOTR.NS,INE597I01028
SHARDUL,Shardul Securities Limited,NSE,Equity,STOCK,SHARDUL.NS,INE037B01020
SHAREINDIA,Share India Securities Limited,NSE,Equity,STOCK,SHAREINDIA.NS,INE932X01026
SHBAJRG,Shri Bajrang Alliance Limited,NSE,Equity,STOCK,SHBAJRG.NS,INE402H01015
SHEMAROO,Shemaroo Entertainment Limited,NSE,Equity,STOCK,SHEMAROO.NS,INE363M01019
SHILCTECH,Shilchar Technologies Limited,NSE,Equity,STOCK,SHILCTECH.NS,INE024F01011
SHILPAMED,Shilpa Medicare Limited,NSE,Equity,STOCK,SHILPAMED.NS,INE790G01031
SHINDL,Sharat Industries Limited,NSE,Equity,STOCK,SHINDL.NS,INE220Z01013
SHIVALIK,Shivalik Rasayan Limited,NSE,Equity,STOCK,SHIVALIK.NS,INE788J01021
SHIVAMILLS,Shiva Mills Limited,NSE,Equity,STOCK,SHIVAMILLS.NS,INE644Y01017
SHIVATEX,Shiva Texyarn Limited,NSE,Equity,STOCK,SHIVATEX.NS,INE705C01020
SHK,S H Kelkar and Company Limited,NSE,Equity,STOCK,SHK.NS,INE500L01026
SHOPERSTOP,Shoppers Stop Limited,NSE,Equity,STOCK,SHOPERSTOP.NS,INE498B01024
SHRADHA,Shradha Realty Limited,NSE,Equity,STOCK,SHRADHA.NS,INE715Y01031
SHREDIGCEM,Shree Digvijay Cement Co.Ltd,NSE,Equity,STOCK,SHREDIGCEM.NS,INE232A01011
SHREECEM,SHREE CEMENT LIMITED,NSE,Equity,STOCK,SHREECEM.NS,INE070A01015
SHREEJISPG,Shreeji Shipping Global Limited,NSE,Equity,STOCK,SHREEJISPG.NS,INE1B6101010
SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,NSE,Equity,STOCK,SHREEPUSHK.NS,INE712K01011
SHREERAMA,Shree Rama Multi-Tech Limited,NSE,Equity,STOCK,SHREERAMA.NS,INE879A01019
SHREYANIND,Shreyans Industries Limited,NSE,Equity,STOCK,SHREYANIND.NS,INE231C01019
SHRIKRISH,Shri Krishna Devcon Limited,NSE,Equity,STOCK,SHRIKRISH.NS,INE997I01012
SHRINGARMS,Shringar House of Mangalsutra Limited,NSE,Equity,STOCK,SHRINGARMS.NS,INE1B3L01017
SHRIPISTON,Shriram Pistons & Rings Limited,NSE,Equity,STOCK,SHRIPISTON.NS,INE526E01018
SHRIRAMFIN,Shriram Finance Limited,NSE,Equity,STOCK,SHRIRAMFIN.NS,INE721A01047
SHRIRAMPPS,Shriram Properties Limited,NSE,Equity,STOCK,SHRIRAMPPS.NS,INE217L01019
SHYAMCENT,Shyam Century Ferrous Limited,NSE,Equity,STOCK,SHYAMCENT.NS,INE979R01011
SHYAMMETL,Shyam Metalics and Energy Limited,NSE,Equity,STOCK,SHYAMMETL.NS,INE810G01011
SICAGEN,Sicagen India Limited,NSE,Equity,STOCK,SICAGEN.NS,INE176J01011
SIEMENS,Siemens Limited,NSE,Equity,STOCK,SIEMENS.NS,INE003A01024
SIGIND,Signet Industries Limited,NSE,Equity,STOCK,SIGIND.NS,INE529F01035
SIGMA,Sigma Solve Limited,NSE,Equity,STOCK,SIGMA.NS,INE0A0S01028
SIGNATURE,Signatureglobal (India) Limited,NSE,Equity,STOCK,SIGNATURE.NS,INE903U01023
SIGNPOST,Signpost India Limited,NSE,Equity,STOCK,SIGNPOST.NS,INE0KGZ01021
SIKA,Sika Interplant Systems Limited,NSE,Equity,STOCK,SIKA.NS,INE438E01032
SIKKO,Sikko Industries Limited,NSE,Equity,STOCK,SIKKO.NS,INE112X01025
SIL,Standard Industries Limited,NSE,Equity,STOCK,SIL.NS,INE173A01025
SILGO,Silgo Retail Limited,NSE,Equity,STOCK,SILGO.NS,INE01II01013
SILINV,SIL Investments Limited,NSE,Equity,STOCK,SILINV.NS,INE923A01015
SILLYMONKS,Silly Monks Entertainment Limited,NSE,Equity,STOCK,SILLYMONKS.NS,INE203Y01012
SILVERTUC,Silver Touch Technologies Limited,NSE,Equity,STOCK,SILVERTUC.NS,INE625X01026
SIMPLEXINF,Simplex Infrastructures Limited,NSE,Equity,STOCK,SIMPLEXINF.NS,INE059B01024
SINCLAIR,Sinclairs Hotels Limited,NSE,Equity,STOCK,SINCLAIR.NS,INE985A01022
SINDHUTRAD,Sindhu Trade Links Limited,NSE,Equity,STOCK,SINDHUTRAD.NS,INE325D01025
SINGERIND,Singer India Limited,NSE,Equity,STOCK,SINGERIND.NS,INE638A01035
SINTERCOM,Sintercom India Limited,NSE,Equity,STOCK,SINTERCOM.NS,INE129Z01016
SIRCA,Sirca Paints India Limited,NSE,Equity,STOCK,SIRCA.NS,INE792Z01011
SIS,SIS LIMITED,NSE,Equity,STOCK,SIS.NS,INE285J01028
SIYSIL,Siyaram Silk Mills Limited,NSE,Equity,STOCK,SIYSIL.NS,INE076B01028
SJS,S.J.S. Enterprises Limited,NSE,Equity,STOCK,SJS.NS,INE284S01014
SJVN,SJVN Limited,NSE,Equity,STOCK,SJVN.NS,INE002L01015
SKFINDIA,SKF India Limited,NSE,Equity,STOCK,SKFINDIA.NS,INE640A01023
SKFINDUS,SKF India (Industrial) Limited,NSE,Equity,STOCK,SKFINDUS.NS,INE2J8701016
SKIPPER,Skipper Limited,NSE,Equity,STOCK,SKIPPER.NS,INE439E01022
SKMEGGPROD,SKM Egg Products Export (India) Limited,NSE,Equity,STOCK,SKMEGGPROD.NS,INE411D01023
SKYGOLD,SKY GOLD AND DIAMONDS LIMITED,NSE,Equity,STOCK,SKYGOLD.NS,INE01IU01018
SMARTLINK,Smartlink Holdings Limited,NSE,Equity,STOCK,SMARTLINK.NS,INE178C01020
SMARTWORKS,Smartworks Coworking Spaces Limited,NSE,Equity,STOCK,SMARTWORKS.NS,INE0NAZ01010
SMCGLOBAL,SMC Global Securities Limited,NSE,Equity,STOCK,SMCGLOBAL.NS,INE103C01036
SMLMAH,SML Mahindra Limited,NSE,Equity,STOCK,SMLMAH.NS,INE294B01019
SMLT,Sarthak Metals Limited,NSE,Equity,STOCK,SMLT.NS,INE017W01010
SMSPHARMA,SMS Pharmaceuticals Limited,NSE,Equity,STOCK,SMSPHARMA.NS,INE812G01025
SNOWMAN,Snowman Logistics Limited,NSE,Equity,STOCK,SNOWMAN.NS,INE734N01019
SOBHA,Sobha Limited,NSE,Equity,STOCK,SOBHA.NS,INE671H01015
SOLARA,Solara Active Pharma Sciences Limited,NSE,Equity,STOCK,SOLARA.NS,INE624Z01016
SOLARINDS,Solar Industries India Limited,NSE,Equity,STOCK,SOLARINDS.NS,INE343H01029
SOLARWORLD,Solarworld Energy Solutions Limited,NSE,Equity,STOCK,SOLARWORLD.NS,INE0TY101024
SOLEX,Solex Energy Limited,NSE,Equity,STOCK,SOLEX.NS,INE880Y01017
SOMANYCERA,Somany Ceramics Limited,NSE,Equity,STOCK,SOMANYCERA.NS,INE355A01028
SOMATEX,Soma Textiles & Industries Limited,NSE,Equity,STOCK,SOMATEX.NS,INE314C01013
SOMICONVEY,Somi Conveyor Beltings Limited,NSE,Equity,STOCK,SOMICONVEY.NS,INE323J01019
SONACOMS,Sona BLW Precision Forgings Limited,NSE,Equity,STOCK,SONACOMS.NS,INE073K01018
SONAL,Sonal Mercantile Limited,NSE,Equity,STOCK,SONAL.NS,INE321M01017
SONAMLTD,SONAM LIMITED,NSE,Equity,STOCK,SONAMLTD.NS,INE00LM01029
SONATSOFTW,Sonata Software Limited,NSE,Equity,STOCK,SONATSOFTW.NS,INE269A01021
SOTL,Savita Oil Technologies Limited,NSE,Equity,STOCK,SOTL.NS,INE035D01020
SOUTHBANK,The South Indian Bank Limited,NSE,Equity,STOCK,SOUTHBANK.NS,INE683A01023
SOUTHWEST,South West Pinnacle Exploration Limited,NSE,Equity,STOCK,SOUTHWEST.NS,INE980Y01015
SPAL,S. P. Apparels Limited,NSE,Equity,STOCK,SPAL.NS,INE212I01016
SPANDANA,Spandana Sphoorty Financial Limited,NSE,Equity,STOCK,SPANDANA.NS,INE572J01011
SPARC,Sun Pharma Advanced Research Company Limited,NSE,Equity,STOCK,SPARC.NS,INE232I01014
SPCENET,Spacenet Enterprises India Limited,NSE,Equity,STOCK,SPCENET.NS,INE970N01027
SPECIALITY,Speciality Restaurants Limited,NSE,Equity,STOCK,SPECIALITY.NS,INE247M01014
SPECTRUM,Spectrum Electrical Industries Limited,NSE,Equity,STOCK,SPECTRUM.NS,INE01EO01010
SPENCERS,Spencer's Retail Limited,NSE,Equity,STOCK,SPENCERS.NS,INE020801028
SPIC,Southern Petrochemicals Industries Corporation  Limited,NSE,Equity,STOCK,SPIC.NS,INE147A01011
SPLIL,SPL Industries Limited,NSE,Equity,STOCK,SPLIL.NS,INE978G01016
SPLPETRO,Supreme Petrochem Limited,NSE,Equity,STOCK,SPLPETRO.NS,INE663A01033
SPMLINFRA,SPML Infra Limited,NSE,Equity,STOCK,SPMLINFRA.NS,INE937A01023
SPORTKING,Sportking India Limited,NSE,Equity,STOCK,SPORTKING.NS,INE885H01029
SRD,Shankar Lal Rampal Dye-Chem Limited,NSE,Equity,STOCK,SRD.NS,INE01NE01012
SREEL,Sreeleathers Limited,NSE,Equity,STOCK,SREEL.NS,INE099F01013
SRF,SRF Limited,NSE,Equity,STOCK,SRF.NS,INE647A01010
SRGHFL,SRG Housing Finance Limited,NSE,Equity,STOCK,SRGHFL.NS,INE559N01010
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,Equity,STOCK,SRHHYPOLTD.NS,INE917H01012
SRM,SRM Contractors Limited,NSE,Equity,STOCK,SRM.NS,INE0R6Z01013
SRTL,Shree Ram Twistex Limited,NSE,Equity,STOCK,SRTL.NS,INE19GK01015
SSDL,Saraswati Saree Depot Limited,NSE,Equity,STOCK,SSDL.NS,INE0PQ101010
SSWL,Steel Strips Wheels Limited,NSE,Equity,STOCK,SSWL.NS,INE802C01033
STALLION,Stallion India Fluorochemicals Limited,NSE,Equity,STOCK,STALLION.NS,INE0RYC01010
STANLEY,Stanley Lifestyles Limited,NSE,Equity,STOCK,STANLEY.NS,INE01A001028
STAR,Strides Pharma Science Limited,NSE,Equity,STOCK,STAR.NS,INE939A01011
STARCEMENT,Star Cement Limited,NSE,Equity,STOCK,STARCEMENT.NS,INE460H01021
STARHEALTH,Star Health and Allied Insurance Company Limited,NSE,Equity,STOCK,STARHEALTH.NS,INE575P01011
STARPAPER,Star Paper Mills Limited,NSE,Equity,STOCK,STARPAPER.NS,INE733A01018
STARTECK,Starteck Finance Limited,NSE,Equity,STOCK,STARTECK.NS,INE992I01013
STCINDIA,The State Trading Corporation of India Limited,NSE,Equity,STOCK,STCINDIA.NS,INE655A01013
STEELCAS,Steelcast Limited,NSE,Equity,STOCK,STEELCAS.NS,INE124E01038
STEELCITY,Steel City Securities Limited,NSE,Equity,STOCK,STEELCITY.NS,INE395H01011
STEELXIND,STEEL EXCHANGE INDIA LIMITED,NSE,Equity,STOCK,STEELXIND.NS,INE503B01021
STEL,Stel Holdings Limited,NSE,Equity,STOCK,STEL.NS,INE577L01016
STERTOOLS,Sterling Tools Limited,NSE,Equity,STOCK,STERTOOLS.NS,INE334A01023
STLNETWORK,STL Networks Limited,NSE,Equity,STOCK,STLNETWORK.NS,INE1VXE01018
STOVEKRAFT,Stove Kraft Limited,NSE,Equity,STOCK,STOVEKRAFT.NS,INE00IN01015
STUDDS,Studds Accessories Limited,NSE,Equity,STOCK,STUDDS.NS,INE00Q601028
STYL,Seshaasai Technologies Limited,NSE,Equity,STOCK,STYL.NS,INE04VU01023
STYLAMIND,Stylam Industries Limited,NSE,Equity,STOCK,STYLAMIND.NS,INE239C01020
STYLEBAAZA,Baazar Style Retail Limited,NSE,Equity,STOCK,STYLEBAAZA.NS,INE01FR01028
STYRENIX,Styrenix Performance Materials Limited,NSE,Equity,STOCK,STYRENIX.NS,INE189B01011
SUBROS,Subros Limited,NSE,Equity,STOCK,SUBROS.NS,INE287B01021
SUDARCOLOR,Sudarshan Colorants India Limited,NSE,Equity,STOCK,SUDARCOLOR.NS,INE492A01029
SUDARSCHEM,Sudarshan Chemical Industries Limited,NSE,Equity,STOCK,SUDARSCHEM.NS,INE659A01023
SUDEEPPHRM,Sudeep Pharma Limited,NSE,Equity,STOCK,SUDEEPPHRM.NS,INE0QPI01025
SUKHJITS,Sukhjit Starch & Chemicals Limited,NSE,Equity,STOCK,SUKHJITS.NS,INE450E01029
SULA,Sula Vineyards Limited,NSE,Equity,STOCK,SULA.NS,INE142Q01026
SUMEETINDS,Sumeet Industries Limited,NSE,Equity,STOCK,SUMEETINDS.NS,INE235C01036
SUMICHEM,Sumitomo Chemical India Limited,NSE,Equity,STOCK,SUMICHEM.NS,INE258G01013
SUMMITSEC,Summit Securities Limited,NSE,Equity,STOCK,SUMMITSEC.NS,INE519C01017
SUNCLAY,Sundaram Clayton Limited,NSE,Equity,STOCK,SUNCLAY.NS,INE0Q3R01026
SUNDARAM,Sundaram Multi Pap Limited,NSE,Equity,STOCK,SUNDARAM.NS,INE108E01023
SUNDARMFIN,Sundaram Finance Limited,NSE,Equity,STOCK,SUNDARMFIN.NS,INE660A01013
SUNDRMBRAK,Sundaram Brake Linings Limited,NSE,Equity,STOCK,SUNDRMBRAK.NS,INE073D01013
SUNDRMFAST,Sundram Fasteners Limited,NSE,Equity,STOCK,SUNDRMFAST.NS,INE387A01021
SUNDROP,Sundrop Brands Limited,NSE,Equity,STOCK,SUNDROP.NS,INE209A01019
SUNFLAG,Sunflag Iron And Steel Company Limited,NSE,Equity,STOCK,SUNFLAG.NS,INE947A01014
SUNPHARMA,Sun Pharmaceutical Industries Limited,NSE,Equity,STOCK,SUNPHARMA.NS,INE044A01036
SUNTECK,Sunteck Realty Limited,NSE,Equity,STOCK,SUNTECK.NS,INE805D01034
SUNTV,Sun TV Network Limited,NSE,Equity,STOCK,SUNTV.NS,INE424H01027
SUPERHOUSE,Superhouse Limited,NSE,Equity,STOCK,SUPERHOUSE.NS,INE712B01010
SUPERSPIN,Super Spinning Mills Limited,NSE,Equity,STOCK,SUPERSPIN.NS,INE662A01027
SUPRAJIT,Suprajit Engineering Limited,NSE,Equity,STOCK,SUPRAJIT.NS,INE399C01030
SUPREME,Supreme Holdings & Hospitality (India) Limited,NSE,Equity,STOCK,SUPREME.NS,INE822E01011
SUPREMEIND,Supreme Industries Limited,NSE,Equity,STOCK,SUPREMEIND.NS,INE195A01028
SUPREMEINF,Supreme Infrastructure India Limited,NSE,Equity,STOCK,SUPREMEINF.NS,INE550H01011
SUPRIYA,Supriya Lifescience Limited,NSE,Equity,STOCK,SUPRIYA.NS,INE07RO01027
SURAJEST,Suraj Estate Developers Limited,NSE,Equity,STOCK,SURAJEST.NS,INE843S01025
SURAJLTD,Suraj Limited,NSE,Equity,STOCK,SURAJLTD.NS,INE713C01016
SURAKSHA,Suraksha Diagnostic Limited,NSE,Equity,STOCK,SURAKSHA.NS,INE877V01027
SURANASOL,Surana Solar Limited,NSE,Equity,STOCK,SURANASOL.NS,INE272L01022
SURANAT&P,Surana Telecom and Power Limited,NSE,Equity,STOCK,SURANAT&P.NS,INE130B01031
SURYALA,Suryalata Spinning Mills Limited,NSE,Equity,STOCK,SURYALA.NS,INE132C01027
SURYALAXMI,Suryalakshmi Cotton Mills Limited,NSE,Equity,STOCK,SURYALAXMI.NS,INE713B01026
SURYAROSNI,Surya Roshni Limited,NSE,Equity,STOCK,SURYAROSNI.NS,INE335A01020
SURYODAY,Suryoday Small Finance Bank Limited,NSE,Equity,STOCK,SURYODAY.NS,INE428Q01011
SUTLEJTEX,Sutlej Textiles and Industries Limited,NSE,Equity,STOCK,SUTLEJTEX.NS,INE645H01027
SUVEN,Suven Life Sciences Limited,NSE,Equity,STOCK,SUVEN.NS,INE495B01038
SUYOG,Suyog Telematics Limited,NSE,Equity,STOCK,SUYOG.NS,INE442P01014
SUZLON,Suzlon Energy Limited,NSE,Equity,STOCK,SUZLON.NS,INE040H01021
SVLL,Shree Vasu Logistics Limited,NSE,Equity,STOCK,SVLL.NS,INE00CE01017
SWANCORP,SWAN CORP LIMITED,NSE,Equity,STOCK,SWANCORP.NS,INE665A01038
SWARAJENG,Swaraj Engines Limited,NSE,Equity,STOCK,SWARAJENG.NS,INE277A01016
SWELECTES,Swelect Energy Systems Limited,NSE,Equity,STOCK,SWELECTES.NS,INE409B01013
SWIGGY,Swiggy Limited,NSE,Equity,STOCK,SWIGGY.NS,INE00H001014
SWSOLAR,Sterling and Wilson Renewable Energy Limited,NSE,Equity,STOCK,SWSOLAR.NS,INE00M201021
SYMPHONY,Symphony Limited,NSE,Equity,STOCK,SYMPHONY.NS,INE225D01027
SYNCOMF,Syncom Formulations (India) Limited,NSE,Equity,STOCK,SYNCOMF.NS,INE312C01025
SYNGENE,Syngene International Limited,NSE,Equity,STOCK,SYNGENE.NS,INE398R01022
SYRMA,Syrma SGS Technology Limited,NSE,Equity,STOCK,SYRMA.NS,INE0DYJ01015
SYSTMTXC,Systematix Corporate Services Limited,NSE,Equity,STOCK,SYSTMTXC.NS,INE356B01024
TAALTECH,Taal Tech Limited,NSE,Equity,STOCK,TAALTECH.NS,INE524T01011
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,NSE,Equity,STOCK,TAINWALCHM.NS,INE123C01018
TAJGVK,Taj GVK Hotels & Resorts Limited,NSE,Equity,STOCK,TAJGVK.NS,INE586B01026
TALBROAUTO,Talbros Automotive Components Limited,NSE,Equity,STOCK,TALBROAUTO.NS,INE187D01029
TAMBOLIIN,Tamboli Industries Limited,NSE,Equity,STOCK,TAMBOLIIN.NS,INE864J01012
TANLA,Tanla Platforms Limited,NSE,Equity,STOCK,TANLA.NS,INE483C01032
TARACHAND,Tara Chand InfraLogistic Solutions Limited,NSE,Equity,STOCK,TARACHAND.NS,INE555Z01020
TARAPUR,Tarapur Transformers Limited,NSE,Equity,STOCK,TARAPUR.NS,INE747K01017
TARC,TARC Limited,NSE,Equity,STOCK,TARC.NS,INE0EK901012
TARIL,Transformers And Rectifiers (India) Limited,NSE,Equity,STOCK,TARIL.NS,INE763I01026
TARSONS,Tarsons Products Limited,NSE,Equity,STOCK,TARSONS.NS,INE144Z01023
TASTYBITE,Tasty Bite Eatables Limited,NSE,Equity,STOCK,TASTYBITE.NS,INE488B01017
TATACAP,Tata Capital Limited,NSE,Equity,STOCK,TATACAP.NS,INE976I01016
TATACHEM,Tata Chemicals Limited,NSE,Equity,STOCK,TATACHEM.NS,INE092A01019
TATACOMM,Tata Communications Limited,NSE,Equity,STOCK,TATACOMM.NS,INE151A01013
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,NSE,Equity,STOCK,TATACONSUM.NS,INE192A01025
TATAELXSI,Tata Elxsi Limited,NSE,Equity,STOCK,TATAELXSI.NS,INE670A01012
TATAINVEST,Tata Investment Corporation Limited,NSE,Equity,STOCK,TATAINVEST.NS,INE672A01026
TATAPOWER,Tata Power Company Limited,NSE,Equity,STOCK,TATAPOWER.NS,INE245A01021
TATASTEEL,Tata Steel Limited,NSE,Equity,STOCK,TATASTEEL.NS,INE081A01020
TATATECH,Tata Technologies Limited,NSE,Equity,STOCK,TATATECH.NS,INE142M01025
TATVA,Tatva Chintan Pharma Chem Limited,NSE,Equity,STOCK,TATVA.NS,INE0GK401011
TBOTEK,TBO Tek Limited,NSE,Equity,STOCK,TBOTEK.NS,INE673O01025
TBZ,Tribhovandas Bhimji Zaveri Limited,NSE,Equity,STOCK,TBZ.NS,INE760L01018
TCC,TCC Concept Limited,NSE,Equity,STOCK,TCC.NS,INE887D01016
TCI,Transport Corporation of India Limited,NSE,Equity,STOCK,TCI.NS,INE688A01022
TCIEXP,TCI Express Limited,NSE,Equity,STOCK,TCIEXP.NS,INE586V01016
TCIFINANCE,TCI Finance Limited,NSE,Equity,STOCK,TCIFINANCE.NS,INE911B01018
TCPLPACK,TCPL Packaging Limited,NSE,Equity,STOCK,TCPLPACK.NS,INE822C01015
TCS,Tata Consultancy Services Limited,NSE,Equity,STOCK,TCS.NS,INE467B01029
TDPOWERSYS,TD Power Systems Limited,NSE,Equity,STOCK,TDPOWERSYS.NS,INE419M01027
TEAMGTY,Team India Guaranty Limited,NSE,Equity,STOCK,TEAMGTY.NS,INE289C01025
TEAMLEASE,Teamlease Services Limited,NSE,Equity,STOCK,TEAMLEASE.NS,INE985S01024
TECHM,Tech Mahindra Limited,NSE,Equity,STOCK,TECHM.NS,INE669C01036
TECHNOE,Techno Electric & Engineering Company Limited,NSE,Equity,STOCK,TECHNOE.NS,INE285K01026
TECHNVISN,TechNVision Ventures Limited,NSE,Equity,STOCK,TECHNVISN.NS,INE314H01012
TECILCHEM,TECIL Chemicals and Hydro Power Limited,NSE,Equity,STOCK,TECILCHEM.NS,INE014B01011
TEGA,Tega Industries Limited,NSE,Equity,STOCK,TEGA.NS,INE011K01018
TEJASNET,Tejas Networks Limited,NSE,Equity,STOCK,TEJASNET.NS,INE010J01012
TEMBO,Tembo Global Industries Limited,NSE,Equity,STOCK,TEMBO.NS,INE869Y01010
TENNIND,Tenneco Clean Air India Limited,NSE,Equity,STOCK,TENNIND.NS,INE19RI01016
TERASOFT,Tera Software Limited,NSE,Equity,STOCK,TERASOFT.NS,INE482B01010
TEXINFRA,Texmaco Infrastructure & Holdings Limited,NSE,Equity,STOCK,TEXINFRA.NS,INE435C01024
TEXMOPIPES,Texmo Pipes and Products Limited,NSE,Equity,STOCK,TEXMOPIPES.NS,INE141K01013
TEXRAIL,Texmaco Rail & Engineering Limited,NSE,Equity,STOCK,TEXRAIL.NS,INE621L01012
TFCILTD,Tourism Finance Corporation of India Limited,NSE,Equity,STOCK,TFCILTD.NS,INE305A01023
TFL,Transwarranty Finance Limited,NSE,Equity,STOCK,TFL.NS,INE804H01012
TGBHOTELS,TGB Banquets And Hotels Limited,NSE,Equity,STOCK,TGBHOTELS.NS,INE797H01018
THACKER,Thacker & Company Limited,NSE,Equity,STOCK,THACKER.NS,INE077P01034
THAKDEV,Thakkers Developers Limited,NSE,Equity,STOCK,THAKDEV.NS,INE403F01017
THANGAMAYL,Thangamayil Jewellery Limited,NSE,Equity,STOCK,THANGAMAYL.NS,INE085J01014
THEINVEST,The Investment Trust Of India Limited,NSE,Equity,STOCK,THEINVEST.NS,INE924D01017
THEJO,Thejo Engineering Limited,NSE,Equity,STOCK,THEJO.NS,INE121N01019
THELEELA,Leela Palaces Hotels & Resorts Limited,NSE,Equity,STOCK,THELEELA.NS,INE0AQ201015
THEMISMED,Themis Medicare Limited,NSE,Equity,STOCK,THEMISMED.NS,INE083B01024
THERMAX,Thermax Limited,NSE,Equity,STOCK,THERMAX.NS,INE152A01029
THOMASCOOK,Thomas Cook  (India)  Limited,NSE,Equity,STOCK,THOMASCOOK.NS,INE332A01027
THOMASCOTT,Thomas Scott (India) Limited,NSE,Equity,STOCK,THOMASCOTT.NS,INE480M01011
THYROCARE,Thyrocare Technologies Limited,NSE,Equity,STOCK,THYROCARE.NS,INE594H01019
TI,Tilaknagar Industries Limited,NSE,Equity,STOCK,TI.NS,INE133E01013
TICL,Twamev Construction and Infrastructure Limited,NSE,Equity,STOCK,TICL.NS,INE388G01026
TIIL,Technocraft Industries (India) Limited,NSE,Equity,STOCK,TIIL.NS,INE545H01011
TIINDIA,Tube Investments of India Limited,NSE,Equity,STOCK,TIINDIA.NS,INE974X01010
TIL,TIL Limited,NSE,Equity,STOCK,TIL.NS,INE806C01018
TIMETECHNO,Time Technoplast Limited,NSE,Equity,STOCK,TIMETECHNO.NS,INE508G01029
TIMEX,Timex Group India Limited,NSE,Equity,STOCK,TIMEX.NS,INE064A01026
TIMKEN,Timken India Limited,NSE,Equity,STOCK,TIMKEN.NS,INE325A01013
TINNARUBR,Tinna Rubber and Infrastructure Limited,NSE,Equity,STOCK,TINNARUBR.NS,INE015C01016
TIPSFILMS,Tips Films Limited,NSE,Equity,STOCK,TIPSFILMS.NS,INE0LQS01015
TIPSMUSIC,Tips Music Limited,NSE,Equity,STOCK,TIPSMUSIC.NS,INE716B01029
TIRUMALCHM,Thirumalai Chemicals Limited,NSE,Equity,STOCK,TIRUMALCHM.NS,INE338A01024
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,NSE,Equity,STOCK,TITAGARH.NS,INE615H01020
